trial_id,Phase,cancer_type,sponsor,blinding_type,start_date,end_date,duration_months,target_enrollment,actual_enrollment,number_of_sites,regions,enrollment_met_target,primary_endpoint_met,start_year,end_year,enrollment_rate,patients_per_site,enrollment_achievement_pct,is_multi_site,is_multi_region,size_category,duration_category,overall_success,enrollment_success_level
TRIAL-0884,Phase 2,Colorectal Cancer,NovaCure Biotech,Open Label,2023-03-19,2025-08-05,29,105,89,8,1,False,True,2023,2025,3.07,11.1,84.8,True,False,medium (50-150),medium(18-36mo),False,Near Target
TRIAL-0885,Phase 2,Melanoma,NovaCure Biotech,Single Blind,2020-12-24,2022-08-16,20,128,105,7,2,False,True,2020,2022,5.25,15.0,82.0,True,True,medium (50-150),medium(18-36mo),False,Near Target
TRIAL-0886,Phase 2,Melanoma,Helix Therapeutics,Double Blind,2023-07-15,2025-05-05,22,109,93,3,1,False,True,2023,2025,4.23,31.0,85.3,True,False,medium (50-150),medium(18-36mo),False,Near Target
TRIAL-0887,Phase 3,Pancreatic Cancer,Clinical Research Group A,Double Blind,2020-02-02,2022-06-21,29,281,257,17,3,True,False,2020,2022,8.86,15.1,91.5,True,True,large (150-400),medium(18-36mo),False,Met Target
TRIAL-0888,Phase 2,Colorectal Cancer,Helix Therapeutics,Double Blind,2022-09-10,2024-12-28,28,95,89,4,1,True,True,2022,2024,3.18,22.2,93.7,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0889,Phase 3,Colorectal Cancer,OncoPharm Therapeutics,Double Blind,2020-12-14,2026-07-16,68,361,317,13,2,False,False,2020,2026,4.66,24.4,87.8,True,True,large (150-400),long(36mo+),False,Near Target
TRIAL-0890,Phase 1,Breast Cancer,MedTrials International,Open Label,2022-06-04,2023-09-27,16,15,14,3,1,True,True,2022,2023,0.88,4.7,93.3,True,False,Small (<50),short(<18mo),True,Met Target
TRIAL-0891,Phase 3,Lung Cancer,NovaCure Biotech,Double Blind,2019-12-19,2022-10-04,34,485,422,15,2,False,False,2019,2022,12.41,28.1,87.0,True,True,very large (400+),medium(18-36mo),False,Near Target
TRIAL-0892,Phase 3,Prostate Cancer,Apex Oncology Labs,Double Blind,2022-12-08,2027-01-16,50,542,489,23,3,True,True,2022,2027,9.78,21.3,90.2,True,True,very large (400+),long(36mo+),True,Met Target
TRIAL-0893,Phase 2,Prostate Cancer,MedTrials International,Double Blind,2023-07-27,2024-10-19,15,117,116,5,1,True,True,2023,2024,7.73,23.2,99.1,True,False,medium (50-150),short(<18mo),True,Met Target
TRIAL-0894,Phase 1,Lymphoma,Global BioResearch,Open Label,2018-06-22,2020-04-12,22,22,21,2,1,True,True,2018,2020,0.95,10.5,95.5,True,False,Small (<50),medium(18-36mo),True,Met Target
TRIAL-0895,Phase 2,Lymphoma,MedTrials International,Open Label,2021-12-16,2024-12-30,37,91,89,5,2,True,False,2021,2024,2.41,17.8,97.8,True,True,medium (50-150),long(36mo+),False,Met Target
TRIAL-0896,Phase 2,Colorectal Cancer,Global BioResearch,Double Blind,2019-12-17,2021-03-11,15,76,70,5,2,True,False,2019,2021,4.67,14.0,92.1,True,True,medium (50-150),short(<18mo),False,Met Target
TRIAL-0897,Phase 1,Prostate Cancer,NovaCure Biotech,Open Label,2019-09-12,2020-11-05,14,27,25,3,1,True,False,2019,2020,1.79,8.3,92.6,True,False,Small (<50),short(<18mo),False,Met Target
TRIAL-0898,Phase 1,Lymphoma,OncoPharm Therapeutics,Open Label,2020-01-17,2021-08-09,19,28,26,3,1,True,True,2020,2021,1.37,8.7,92.9,True,False,Small (<50),medium(18-36mo),True,Met Target
TRIAL-0899,Phase 2,Leukemia,Apex Oncology Labs,Open Label,2019-03-26,2021-05-14,26,73,71,2,1,True,True,2019,2021,2.73,35.5,97.3,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0900,Phase 1,Melanoma,Apex Oncology Labs,Open Label,2021-01-04,2022-12-25,24,30,29,3,1,True,True,2021,2022,1.21,9.7,96.7,True,False,Small (<50),medium(18-36mo),True,Met Target
TRIAL-0901,Phase 1,Breast Cancer,NovaCure Biotech,Open Label,2022-08-11,2024-05-02,21,29,24,2,1,False,False,2022,2024,1.14,12.0,82.8,True,False,Small (<50),medium(18-36mo),False,Near Target
TRIAL-0902,Phase 2,Colorectal Cancer,MedTrials International,Open Label,2021-11-15,2024-05-03,30,149,141,7,1,True,True,2021,2024,4.7,20.1,94.6,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0903,Phase 3,Lung Cancer,MedTrials International,Double Blind,2021-06-18,2025-04-28,47,438,434,41,2,True,True,2021,2025,9.23,10.6,99.1,True,True,very large (400+),long(36mo+),True,Met Target
TRIAL-0904,Phase 3,Pancreatic Cancer,Clinical Research Group A,Double Blind,2023-01-19,2026-04-03,39,512,435,20,3,False,False,2023,2026,11.15,21.8,85.0,True,True,very large (400+),long(36mo+),False,Near Target
TRIAL-0905,Phase 3,Melanoma,Helix Therapeutics,Double Blind,2022-09-19,2026-08-29,48,452,449,50,1,True,False,2022,2026,9.35,9.0,99.3,True,False,very large (400+),long(36mo+),False,Met Target
TRIAL-0906,Phase 4,Prostate Cancer,MedTrials International,Single Blind,2022-03-01,2023-07-24,17,228,220,5,1,True,True,2022,2023,12.94,44.0,96.5,True,False,large (150-400),short(<18mo),True,Met Target
TRIAL-0907,Phase 1,Pancreatic Cancer,OncoPharm Therapeutics,Single Blind,2020-07-19,2021-05-15,10,27,23,3,1,False,True,2020,2021,2.3,7.7,85.2,True,False,Small (<50),short(<18mo),False,Near Target
TRIAL-0908,Phase 3,Breast Cancer,Apex Oncology Labs,Double Blind,2022-06-13,2025-05-28,36,383,367,18,1,True,True,2022,2025,10.19,20.4,95.8,True,False,large (150-400),long(36mo+),True,Met Target
TRIAL-0909,Phase 1,Lung Cancer,Helix Therapeutics,Open Label,2019-05-25,2021-08-12,27,29,24,1,1,False,True,2019,2021,0.89,24.0,82.8,False,False,Small (<50),medium(18-36mo),False,Near Target
TRIAL-0910,Phase 2,Lymphoma,Clinical Research Group A,Open Label,2019-01-23,2020-12-13,23,89,87,6,2,True,True,2019,2020,3.78,14.5,97.8,True,True,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0911,Phase 2,Leukemia,Global BioResearch,Single Blind,2018-01-07,2019-12-28,24,85,79,4,1,True,True,2018,2019,3.29,19.8,92.9,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0912,Phase 2,Prostate Cancer,NovaCure Biotech,Double Blind,2018-05-02,2020-10-18,30,98,92,6,1,True,True,2018,2020,3.07,15.3,93.9,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0913,Phase 2,Lung Cancer,NovaCure Biotech,Open Label,2019-01-09,2021-12-24,36,28,22,3,1,False,True,2019,2021,0.61,7.3,78.6,True,False,Small (<50),long(36mo+),False,Near Target
TRIAL-0914,Phase 2,Lung Cancer,Global BioResearch,Double Blind,2019-05-19,2022-01-03,32,53,29,3,1,False,True,2019,2022,0.91,9.7,54.7,True,False,Small (<50),medium(18-36mo),False,Below Target
TRIAL-0915,Phase 1,Prostate Cancer,MedTrials International,Single Blind,2022-03-26,2023-09-17,18,32,30,2,1,True,True,2022,2023,1.67,15.0,93.8,True,False,Small (<50),medium(18-36mo),True,Met Target
TRIAL-0916,Phase 4,Pancreatic Cancer,OncoPharm Therapeutics,Open Label,2022-05-21,2022-12-17,7,162,157,19,3,True,False,2022,2022,22.43,8.3,96.9,True,True,large (150-400),short(<18mo),False,Met Target
TRIAL-0917,Phase 1,Pancreatic Cancer,Apex Oncology Labs,Open Label,2021-06-27,2023-03-19,21,27,20,3,1,False,True,2021,2023,0.95,6.7,74.1,True,False,Small (<50),medium(18-36mo),False,Below Target
TRIAL-0918,Phase 2,Melanoma,OncoPharm Therapeutics,Open Label,2020-02-13,2022-09-30,32,44,42,6,1,True,False,2020,2022,1.31,7.0,95.5,True,False,Small (<50),medium(18-36mo),False,Met Target
TRIAL-0919,Phase 3,Melanoma,NovaCure Biotech,Double Blind,2020-11-09,2025-01-17,51,585,381,15,3,False,False,2020,2025,7.47,25.4,65.1,True,True,large (150-400),long(36mo+),False,Below Target
TRIAL-0920,Phase 3,Melanoma,Global BioResearch,Double Blind,2021-10-11,2026-07-17,58,219,127,4,1,False,True,2021,2026,2.19,31.8,58.0,True,False,medium (50-150),long(36mo+),False,Below Target
TRIAL-0921,Phase 3,Breast Cancer,Helix Therapeutics,Double Blind,2021-09-23,2027-06-24,70,399,392,5,2,True,False,2021,2027,5.6,78.4,98.2,True,True,large (150-400),long(36mo+),False,Met Target
TRIAL-0922,Phase 3,Lung Cancer,MedTrials International,Triple Blind,2023-08-22,2027-08-01,48,441,425,19,2,True,True,2023,2027,8.85,22.4,96.4,True,True,very large (400+),long(36mo+),True,Met Target
TRIAL-0923,Phase 4,Lymphoma,MedTrials International,Double Blind,2023-01-04,2027-02-12,50,163,158,17,1,True,True,2023,2027,3.16,9.3,96.9,True,False,large (150-400),long(36mo+),True,Met Target
TRIAL-0924,Phase 4,Pancreatic Cancer,OncoPharm Therapeutics,Open Label,2023-12-12,2026-10-27,35,179,174,5,2,True,True,2023,2026,4.97,34.8,97.2,True,True,large (150-400),medium(18-36mo),True,Met Target
TRIAL-0925,Phase 3,Melanoma,MedTrials International,Double Blind,2020-01-09,2024-01-18,49,341,324,12,3,True,True,2020,2024,6.61,27.0,95.0,True,True,large (150-400),long(36mo+),True,Met Target
TRIAL-0926,Phase 3,Prostate Cancer,OncoPharm Therapeutics,Double Blind,2020-10-17,2024-08-27,47,619,539,40,1,False,True,2020,2024,11.47,13.5,87.1,True,False,very large (400+),long(36mo+),False,Near Target
TRIAL-0927,Phase 2,Colorectal Cancer,OncoPharm Therapeutics,Double Blind,2020-10-28,2022-07-20,21,106,95,7,1,False,True,2020,2022,4.52,13.6,89.6,True,False,medium (50-150),medium(18-36mo),False,Near Target
TRIAL-0928,Phase 2,Melanoma,Global BioResearch,Double Blind,2023-11-18,2025-07-10,20,142,120,2,1,False,True,2023,2025,6.0,60.0,84.5,True,False,medium (50-150),medium(18-36mo),False,Near Target
TRIAL-0929,Phase 3,Pancreatic Cancer,OncoPharm Therapeutics,Triple Blind,2020-07-28,2024-10-05,51,475,450,18,3,True,False,2020,2024,8.82,25.0,94.7,True,True,very large (400+),long(36mo+),False,Met Target
TRIAL-0930,Phase 2,Pancreatic Cancer,NovaCure Biotech,Single Blind,2023-04-02,2026-02-15,35,40,39,1,1,True,True,2023,2026,1.11,39.0,97.5,False,False,Small (<50),medium(18-36mo),True,Met Target
TRIAL-0931,Phase 2,Pancreatic Cancer,Apex Oncology Labs,Open Label,2020-02-19,2021-01-14,11,96,92,3,1,True,False,2020,2021,8.36,30.7,95.8,True,False,medium (50-150),short(<18mo),False,Met Target
TRIAL-0932,Phase 4,Prostate Cancer,Clinical Research Group A,Single Blind,2019-03-11,2021-04-29,26,193,183,7,2,True,True,2019,2021,7.04,26.1,94.8,True,True,large (150-400),medium(18-36mo),True,Met Target
TRIAL-0933,Phase 2,Lung Cancer,OncoPharm Therapeutics,Single Blind,2023-06-27,2026-07-11,37,162,156,5,1,True,True,2023,2026,4.22,31.2,96.3,True,False,large (150-400),long(36mo+),True,Met Target
TRIAL-0934,Phase 1,Prostate Cancer,Apex Oncology Labs,Single Blind,2022-04-03,2023-10-25,19,39,38,2,1,True,False,2022,2023,2.0,19.0,97.4,True,False,Small (<50),medium(18-36mo),False,Met Target
TRIAL-0935,Phase 2,Lung Cancer,Clinical Research Group A,Single Blind,2018-01-02,2019-04-27,16,145,127,2,1,False,True,2018,2019,7.94,63.5,87.6,True,False,medium (50-150),short(<18mo),False,Near Target
TRIAL-0936,Phase 3,Lung Cancer,MedTrials International,Double Blind,2022-11-14,2025-04-02,29,379,375,19,1,True,True,2022,2025,12.93,19.7,98.9,True,False,large (150-400),medium(18-36mo),True,Met Target
TRIAL-0937,Phase 3,Breast Cancer,Apex Oncology Labs,Triple Blind,2021-04-28,2024-04-12,36,301,284,17,1,True,False,2021,2024,7.89,16.7,94.4,True,False,large (150-400),long(36mo+),False,Met Target
TRIAL-0938,Phase 3,Breast Cancer,NovaCure Biotech,Double Blind,2022-02-11,2024-05-31,28,470,335,18,3,False,False,2022,2024,11.96,18.6,71.3,True,True,large (150-400),medium(18-36mo),False,Below Target
TRIAL-0939,Phase 3,Breast Cancer,NovaCure Biotech,Double Blind,2018-10-23,2022-10-02,48,336,327,11,1,True,True,2018,2022,6.81,29.7,97.3,True,False,large (150-400),long(36mo+),True,Met Target
TRIAL-0940,Phase 3,Prostate Cancer,Helix Therapeutics,Double Blind,2021-12-20,2026-03-29,52,225,217,13,2,True,True,2021,2026,4.17,16.7,96.4,True,True,large (150-400),long(36mo+),True,Met Target
TRIAL-0941,Phase 1,Breast Cancer,OncoPharm Therapeutics,Open Label,2021-09-21,2023-02-13,17,18,16,3,1,False,False,2021,2023,0.94,5.3,88.9,True,False,Small (<50),short(<18mo),False,Near Target
TRIAL-0942,Phase 2,Colorectal Cancer,Global BioResearch,Single Blind,2020-01-17,2021-08-09,19,96,93,6,1,True,True,2020,2021,4.89,15.5,96.9,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0943,Phase 3,Breast Cancer,Global BioResearch,Double Blind,2019-04-21,2023-11-26,56,340,312,6,1,True,False,2019,2023,5.57,52.0,91.8,True,False,large (150-400),long(36mo+),False,Met Target
TRIAL-0944,Phase 3,Leukemia,Global BioResearch,Double Blind,2020-10-19,2024-11-27,50,284,259,19,2,True,False,2020,2024,5.18,13.6,91.2,True,True,large (150-400),long(36mo+),False,Met Target
TRIAL-0945,Phase 2,Lymphoma,Apex Oncology Labs,Open Label,2018-08-08,2021-06-23,35,50,48,5,2,True,False,2018,2021,1.37,9.6,96.0,True,True,Small (<50),medium(18-36mo),False,Met Target
TRIAL-0946,Phase 2,Prostate Cancer,NovaCure Biotech,Double Blind,2021-12-25,2024-12-09,36,105,104,3,1,True,False,2021,2024,2.89,34.7,99.0,True,False,medium (50-150),long(36mo+),False,Met Target
TRIAL-0947,Phase 2,Lymphoma,Global BioResearch,Single Blind,2020-01-03,2020-11-28,11,98,95,8,2,True,True,2020,2020,8.64,11.9,96.9,True,True,medium (50-150),short(<18mo),True,Met Target
TRIAL-0948,Phase 2,Colorectal Cancer,Apex Oncology Labs,Single Blind,2020-01-01,2021-02-24,14,101,81,7,1,False,True,2020,2021,5.79,11.6,80.2,True,False,medium (50-150),short(<18mo),False,Near Target
TRIAL-0949,Phase 2,Prostate Cancer,Apex Oncology Labs,Double Blind,2019-03-07,2021-10-22,32,112,101,4,2,True,True,2019,2021,3.16,25.2,90.2,True,True,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0950,Phase 3,Lung Cancer,OncoPharm Therapeutics,Triple Blind,2018-06-07,2021-07-21,38,468,438,23,2,True,True,2018,2021,11.53,19.0,93.6,True,True,very large (400+),long(36mo+),True,Met Target
TRIAL-0951,Phase 1,Leukemia,Clinical Research Group A,Open Label,2022-07-23,2023-09-16,14,24,23,3,1,True,True,2022,2023,1.64,7.7,95.8,True,False,Small (<50),short(<18mo),True,Met Target
TRIAL-0952,Phase 1,Colorectal Cancer,MedTrials International,Open Label,2021-12-12,2023-03-07,15,32,31,3,1,True,True,2021,2023,2.07,10.3,96.9,True,False,Small (<50),short(<18mo),True,Met Target
TRIAL-0953,Phase 2,Prostate Cancer,OncoPharm Therapeutics,Double Blind,2022-05-26,2023-02-20,9,129,127,6,1,True,True,2022,2023,14.11,21.2,98.4,True,False,medium (50-150),short(<18mo),True,Met Target
TRIAL-0954,Phase 1,Melanoma,MedTrials International,Open Label,2021-04-24,2022-06-18,14,50,43,6,2,False,True,2021,2022,3.07,7.2,86.0,True,True,Small (<50),short(<18mo),False,Near Target
TRIAL-0955,Phase 2,Lung Cancer,Global BioResearch,Double Blind,2022-06-16,2024-05-06,23,79,78,8,2,True,True,2022,2024,3.39,9.8,98.7,True,True,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0956,Phase 1,Leukemia,Helix Therapeutics,Open Label,2021-08-09,2022-06-05,10,25,22,3,1,False,True,2021,2022,2.2,7.3,88.0,True,False,Small (<50),short(<18mo),False,Near Target
TRIAL-0957,Phase 2,Breast Cancer,Global BioResearch,Open Label,2021-04-13,2024-01-28,34,115,105,3,1,True,True,2021,2024,3.09,35.0,91.3,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0958,Phase 2,Lymphoma,Helix Therapeutics,Open Label,2022-02-05,2023-09-28,20,59,58,8,1,True,False,2022,2023,2.9,7.2,98.3,True,False,medium (50-150),medium(18-36mo),False,Met Target
TRIAL-0959,Phase 2,Leukemia,Global BioResearch,Double Blind,2020-07-15,2023-01-31,31,132,106,5,1,False,True,2020,2023,3.42,21.2,80.3,True,False,medium (50-150),medium(18-36mo),False,Near Target
TRIAL-0960,Phase 2,Pancreatic Cancer,Apex Oncology Labs,Open Label,2019-08-08,2022-01-24,30,132,90,2,1,False,True,2019,2022,3.0,45.0,68.2,True,False,medium (50-150),medium(18-36mo),False,Below Target
TRIAL-0961,Phase 1,Lung Cancer,Apex Oncology Labs,Single Blind,2022-11-03,2024-06-25,20,28,27,3,1,True,False,2022,2024,1.35,9.0,96.4,True,False,Small (<50),medium(18-36mo),False,Met Target
TRIAL-0962,Phase 4,Lung Cancer,OncoPharm Therapeutics,Open Label,2020-04-22,2023-03-08,35,252,236,6,1,True,True,2020,2023,6.74,39.3,93.7,True,False,large (150-400),medium(18-36mo),True,Met Target
TRIAL-0963,Phase 2,Melanoma,Global BioResearch,Double Blind,2023-12-18,2026-01-06,25,106,100,3,1,True,False,2023,2026,4.0,33.3,94.3,True,False,medium (50-150),medium(18-36mo),False,Met Target
TRIAL-0964,Phase 1,Melanoma,Apex Oncology Labs,Single Blind,2021-10-25,2022-10-20,12,15,13,2,1,False,True,2021,2022,1.08,6.5,86.7,True,False,Small (<50),short(<18mo),False,Near Target
TRIAL-0965,Phase 2,Colorectal Cancer,MedTrials International,Single Blind,2023-12-07,2026-03-26,28,72,63,3,1,False,True,2023,2026,2.25,21.0,87.5,True,False,medium (50-150),medium(18-36mo),False,Near Target
TRIAL-0966,Phase 2,Pancreatic Cancer,Clinical Research Group A,Double Blind,2020-04-14,2021-02-08,10,85,72,4,2,False,False,2020,2021,7.2,18.0,84.7,True,True,medium (50-150),short(<18mo),False,Near Target
TRIAL-0967,Phase 3,Prostate Cancer,NovaCure Biotech,Double Blind,2022-03-10,2025-09-20,43,344,304,5,1,False,False,2022,2025,7.07,60.8,88.4,True,False,large (150-400),long(36mo+),False,Near Target
TRIAL-0968,Phase 1,Leukemia,Apex Oncology Labs,Open Label,2023-07-25,2025-02-14,19,35,26,2,1,False,False,2023,2025,1.37,13.0,74.3,True,False,Small (<50),medium(18-36mo),False,Below Target
TRIAL-0969,Phase 2,Leukemia,Helix Therapeutics,Open Label,2019-03-11,2020-03-05,12,116,102,8,1,False,True,2019,2020,8.5,12.8,87.9,True,False,medium (50-150),short(<18mo),False,Near Target
TRIAL-0970,Phase 3,Lymphoma,NovaCure Biotech,Double Blind,2021-04-16,2025-04-25,49,323,294,17,1,True,True,2021,2025,6.0,17.3,91.0,True,False,large (150-400),long(36mo+),True,Met Target
TRIAL-0971,Phase 2,Pancreatic Cancer,Clinical Research Group A,Double Blind,2019-02-22,2022-03-08,37,85,84,2,1,True,True,2019,2022,2.27,42.0,98.8,True,False,medium (50-150),long(36mo+),True,Met Target
TRIAL-0972,Phase 1,Pancreatic Cancer,OncoPharm Therapeutics,Open Label,2021-05-07,2022-11-28,19,32,31,1,1,True,True,2021,2022,1.63,31.0,96.9,False,False,Small (<50),medium(18-36mo),True,Met Target
TRIAL-0973,Phase 3,Lung Cancer,NovaCure Biotech,Double Blind,2021-07-06,2026-08-09,62,244,222,5,1,True,False,2021,2026,3.58,44.4,91.0,True,False,large (150-400),long(36mo+),False,Met Target
TRIAL-0974,Phase 1,Lymphoma,NovaCure Biotech,Open Label,2019-03-28,2021-02-15,23,48,46,5,2,True,True,2019,2021,2.0,9.2,95.8,True,True,Small (<50),medium(18-36mo),True,Met Target
TRIAL-0975,Phase 2,Pancreatic Cancer,Global BioResearch,Double Blind,2022-12-22,2025-06-09,30,125,116,4,1,True,True,2022,2025,3.87,29.0,92.8,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0976,Phase 1,Colorectal Cancer,NovaCure Biotech,Open Label,2022-04-17,2023-12-08,20,42,37,2,1,False,True,2022,2023,1.85,18.5,88.1,True,False,Small (<50),medium(18-36mo),False,Near Target
TRIAL-0977,Phase 2,Pancreatic Cancer,NovaCure Biotech,Single Blind,2023-02-10,2024-08-03,18,86,83,2,1,True,True,2023,2024,4.61,41.5,96.5,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0978,Phase 4,Leukemia,Clinical Research Group A,Double Blind,2019-07-08,2022-11-19,41,217,201,14,2,True,True,2019,2022,4.9,14.4,92.6,True,True,large (150-400),long(36mo+),True,Met Target
TRIAL-0979,Phase 2,Lymphoma,NovaCure Biotech,Single Blind,2022-02-13,2024-08-31,31,112,89,7,1,False,False,2022,2024,2.87,12.7,79.5,True,False,medium (50-150),medium(18-36mo),False,Near Target
TRIAL-0980,Phase 1,Colorectal Cancer,Apex Oncology Labs,Single Blind,2020-11-03,2022-01-27,15,20,18,3,1,True,True,2020,2022,1.2,6.0,90.0,True,False,Small (<50),short(<18mo),True,Met Target
TRIAL-0981,Phase 3,Prostate Cancer,NovaCure Biotech,Double Blind,2018-02-17,2021-02-01,36,319,308,8,2,True,False,2018,2021,8.56,38.5,96.6,True,True,large (150-400),long(36mo+),False,Met Target
TRIAL-0982,Phase 2,Pancreatic Cancer,Global BioResearch,Open Label,2018-02-21,2020-09-08,31,59,56,6,1,True,False,2018,2020,1.81,9.3,94.9,True,False,medium (50-150),medium(18-36mo),False,Met Target
TRIAL-0983,Phase 3,Lymphoma,Apex Oncology Labs,Double Blind,2018-05-04,2022-11-09,55,469,368,11,2,False,False,2018,2022,6.69,33.5,78.5,True,True,large (150-400),long(36mo+),False,Near Target
TRIAL-0984,Phase 1,Pancreatic Cancer,NovaCure Biotech,Open Label,2022-11-08,2024-09-28,23,29,27,1,1,True,False,2022,2024,1.17,27.0,93.1,False,False,Small (<50),medium(18-36mo),False,Met Target
TRIAL-0985,Phase 2,Pancreatic Cancer,MedTrials International,Open Label,2019-01-20,2021-07-08,30,94,92,3,1,True,True,2019,2021,3.07,30.7,97.9,True,False,medium (50-150),medium(18-36mo),True,Met Target
TRIAL-0986,Phase 2,Lymphoma,Global BioResearch,Open Label,2020-03-15,2023-02-28,36,73,67,8,1,True,True,2020,2023,1.86,8.4,91.8,True,False,medium (50-150),long(36mo+),True,Met Target
TRIAL-0987,Phase 1,Breast Cancer,Clinical Research Group A,Open Label,2023-09-21,2025-02-12,17,41,40,5,2,True,True,2023,2025,2.35,8.0,97.6,True,True,Small (<50),short(<18mo),True,Met Target
TRIAL-0988,Phase 3,Lung Cancer,NovaCure Biotech,Double Blind,2018-01-25,2022-11-30,59,344,247,19,1,False,True,2018,2022,4.19,13.0,71.8,True,False,large (150-400),long(36mo+),False,Below Target
TRIAL-0989,Phase 1,Prostate Cancer,Apex Oncology Labs,Single Blind,2018-01-14,2019-10-06,21,35,24,1,1,False,True,2018,2019,1.14,24.0,68.6,False,False,Small (<50),medium(18-36mo),False,Below Target
TRIAL-0990,Phase 1,Prostate Cancer,Clinical Research Group A,Open Label,2018-11-06,2020-02-29,16,23,22,1,1,True,False,2018,2020,1.38,22.0,95.7,False,False,Small (<50),short(<18mo),False,Met Target
